,cid,name,atc_code
1707,1766,"5-Hydroxyicosa-6,8,11,14,17-pentaenoic acid",
1708,1767,"6-Pentadeca-1,3,6,9-tetraenyloxan-2-one",
1709,1768,"5-Hydroxyicosa-6,8,11-trienoic acid",
1710,1769,"5,14-Dihydroxynonadeca-6,8,10,12-tetraenoic acid",
1711,1770,"5,6-Dihydroxyicosa-7,9,11,14-tetraenoic acid",
1712,1771,5-Hete,
1713,1772,"5-Hydroperoxyicosa-6,8,11,14-tetraenoic acid",
1714,1773,CID 1773,
1715,1774,"5,5-Dimethyl-1-pyrroline N-oxide",
1716,1776,CID 1776,
1717,1777,"8,11,14-Eicosatrien-5-ynoic acid",
1718,1778,"4-[3-(Tetradeca-2,5,8-trien-1-yl)oxiran-2-yl]butanoic acid",
1719,1779,"5,7-Dichlorokynurenic acid",
1720,1780,"5,8,11,14-Eicosatetraynoic acid",
1721,1781,"5,8,11-Eicosatriynoic acid",
1722,1782,5-(2-Imidazolinyl)-2-[2-(4-hydroxyphenyl)-5-benzimidazolyl]benzimidazole,
1723,1783,Capravirine,
1724,1784,"5-(4-Methoxyphenyl)pyrrolo[2,1-d][1,5]benzothiazepin-4-ol acetate",
1725,1785,"5-(4-Methoxyphenyl)pyrrolo[2,1-d][1,5]benzothiazepin-4-ol N,N-dimethylcarbamate",
1726,1786,Win VI,
1727,1787,"3-Methyl-5-[5-[4-(4-methyl-4,5-dihydrooxazol-2-yl)phenoxy]pentyl]isoxazole",
1728,1788,"5-(5-(6-Chloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-methyl isoxazole",
1729,1789,"5-[2,4-dioxo-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidin-5-yl]pentylphosphonic acid",
1730,1790,Win I(S),
1731,1791,"5-[7-[2-Chloro-4-(4-methyl-4,5-dihydrooxazol-2-yl)phenoxy]heptyl]-3-methyl-isoxazole",
1732,1792,5-(Dimethylamino)naphthalene-1-sulfonic acid,
1733,1793,5-Dimethylamiloride,
1734,1794,"5-(N,N-Hexamethylene)amiloride",
1735,1795,Ethylisopropylamiloride,
1736,1796,5-(N-methyl-N-isobutyl)-Amiloride,
1737,1797,5-(Nonyloxy)tryptamine,
1738,1798,"5-Acetamido-4-methyl-1,3,4-thiadiazole-2-sulfonamide",
1739,1799,"3-acetamido-4-amino-2-[2-phenylethyl(propyl)carbamoyl]-3,4-dihydro-2H-pyran-6-carboxylic acid",
1740,1800,5-Amidino-benzimidazole,
1741,1801,1H-Benzimidazole-5-carboximidamide,
1742,1802,5-Amino-1-phenyl-1H-pyrazole-4-carboxamide,
1743,1803,"5-Amino-1-(4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-1H-pyrimidine-2,4-dione",
1744,1804,"Ethyl 5-amino-7-bromo-3-(4-methylphenyl)-4-oxothieno[3,4-d]pyridazine-1-carboxylate",
1745,1805,"1,3,5-Triazin-2(1H)-one, 4-amino-1-beta-D-ribofuranosyl-",
1746,1806,"[5-(5-bromo-2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)-3-hydroxytetrahydrofuran-2-yl]methyl dihydrogen phosphate",
1747,1807,"5-Bromo-5-nitro-1,3-dioxane",
1748,1808,5-Bromonicotinamide,
1749,1809,5-Carboxamidotryptamine,
1750,1810,"2(1H)-Pyrimidinone, 4-amino-1-(5-chloro-5-deoxy-beta-D-arabinofuranosyl)-",
1751,1811,"2,3-Dihydroxy-5-oxohexanedioate",
1752,1812,5-Deoxyglyasperin F,
1753,1813,[5-(6-Aminopurin-9-yl)-3-hydroxy-4-phosphonooxyoxolan-2-yl]methyl phosphono hydrogen phosphate,
1754,1814,"1-(2-Deoxypentofuranosyl)-5-ethylpyrimidine-2,4(1h,3h)-dione",
1755,1815,"(4-Aminophenyl) [5-(5-fluoro-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl hydrogen phosphate",
1756,1816,5-Fluoro-dUMP,
1757,1817,"1-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-fluoropyrimidine-2,4-dione",
1758,1818,5-Fluoro-9-amino-(n-(2-dimethylamino)ethyl)acridine-4-carboxamide,
1759,1819,5-Fluoroindole propanol phosphate,
1760,1820,5-Fluoroindole-2-carboxylic acid,
1761,1821,5-Fluorouracil arabinoside,
1762,1822,CID 1822,
1763,1823,16-Methylicos-3-en-1-yn-5-ol,
1764,1824,5-Hydroxydecanoate,
1765,1825,5-Hydroxydecanoic acid,
1766,1826,5-Hydroxyindole-3-acetic acid,
1767,1827,"1-[4-Hydroxy-5-(hydroxymethyl)-2,3,3,4,5-pentamethyloxolan-2-yl]-5-(hydroxymethyl)pyrimidine-2,4-dione",
1768,1828,OHUrd,
1769,1829,5-Iodo-2-(oxaloamino)benzoic acid,
1770,1830,"2-(4-Amino-5-iodo-7-pyrrolo[2,3-d]pyrimidinyl)-5-(hydroxymethyl)oxolane-3,4-diol",
1771,1831,5-Oxoete,
1772,1832,"N,N-Dimethyl-5-methoxytryptamine",
1773,1833,5-Methoxytryptamine,
1774,1834,[5-(4-Amino-5-methyl-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate,
1775,1835,5-Methyldeoxycytidine,
1776,1836,"5-Methyl-5-(4-phenoxy-phenyl)-pyrimidine-2,4,6-trione",
1777,1837,"Indole, 3-(2-(dimethylamino)ethyl)-5-methyl-",
1778,1838,"4-Amino-1-[3,4-dihydroxy-5-(hydroxymethyl)-2,3,4,5-tetramethyloxolan-2-yl]-5-methylpyrimidin-2-one",
1779,1840,"5-nitroso-6-(2,3,4,5-tetrahydroxypentylamino)-1H-pyrimidine-2,4-dione",
1780,1841,"2,3,4,6-Tetrahydroxy-5-sulfanylhexanal",
1781,1842,[5-(6-Aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl 4-methylbenzenesulfonate,
1782,1843,"(10,13-Dimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl) 2-bromoacetate",
1783,1844,"5-Acetamido-6,7,8,9-tetrahydroxy-2-oxononanoic acid",
1784,1845,"6,7-Dichloroquinoxaline-2,3(1H,4H)-dione",
1785,1846,CID 1846,
1786,1847,CID 1847,
1787,1848,"3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",
1788,1849,"6,8-Diprenylkaempferol",
1789,1850,"1-[9-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-yl]-1-hydroxyguanidine",
1790,1851,"3-Methyl-6-(2,7,7-trimethyl-3-methylidene-1,4,5,6-tetrahydroinden-2-yl)hexa-2,4-dienoic acid",
1791,1852,"3-[7,8-Dimethyl-2,4-dioxo-10-(2,3,4-trihydroxy-5-phosphonooxypentyl)benzo[g]pteridin-6-yl]tetradecanoic acid",
1792,1853,6(5H)-Phenanthridinone,
1793,1854,6-(Difluoro-phosphono-methyl)-naphthalene-2-carboxylic acid,
1794,1855,6-(Dihydroxy-isobutyl)-thymine,
1795,1856,6-Azauridine-5-monophosphate,
1796,1857,"6-Chloro-2-(1-furo[2,3-c]pyridin-5-ylethylsulfanyl)pyrimidin-4-amine",
1797,1858,6-Chloromelatonin,
1798,1859,CID 1859,
1799,1860,CID 1860,
1800,1861,"7H-Pyrrolo[2,3-d]pyrimidin-4-amine, N,N-dimethyl-",
1801,1862,6-Fluoronorepinephrine,
1802,1863,"5,11-Dihydroindolo[3,2-b]carbazole-6-carbaldehyde",
1803,1864,6-Hydroxymelatonin,
1804,1865,6-Hydroxypropylthymine,
1805,1866,"9,11,15-Trihydroxy-6-oxoprost-13-en-1-oic acid",
1806,1867,CID 1867,
1807,1868,"6-methoxy-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole",
1808,1869,6-Methylaminopurine arabinoside,
1809,1870,6-n-Hexylaminopurine,
1810,1871,"6-Nitroso-1,2-benzopyrone",
1811,1872,6-Nor-allyl-lysergic acid diethylamide,
1812,1873,"N-[4,5-dihydroxy-6-(hydroxymethyl)-2-(2,3,4,5-tetrahydroxy-6-oxohexoxy)oxan-3-yl]acetamide",
1813,1874,"[9-[3,4-Dihydroxy-5-(phosphonooxymethyl)oxolan-2-yl]purin-6-yl] dihydrogen phosphate",
1814,1875,"4-[(11,17-Dihydroxy-6-methyl-3,20-dioxopregna-1,4-dien-21-yl)oxy]-4-oxobutanoic acid",
1815,1876,"3-Ethenyl-6-hydroxy-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydrobenzo[f]chromen-1-one",
1816,1877,"7,7-Dimethyleicosa-5,8-dienoic acid",
1817,1878,"10,10,16,17-Tetramethyl-6-propyl-3,9,15-trioxatetracyclo[12.4.0.02,7.08,13]octadeca-1(14),2(7),5,8(13)-tetraene-4,18-dione",
1818,1879,CID 1879,
1819,1880,"7,8-Dihydroxyflavone",
1820,1881,"7-(1-Ethyl-propyl)-7h-pyrrolo-[3,2-f]quinazoline-1,3-diamine",
1821,1882,7-(2-Chloroethyl)theophylline,
1822,1883,7-Amino-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,
1823,1884,7-Chlorokynurenic acid,
1824,1885,Gedunin deacetyl-,
1825,1886,7-Deacetyl-7-oxogedunin,
1826,1887,"3-Ethenyl-5,6-dihydroxy-3,4a,7,7,10a-pentamethyl-2,5,6,6a,8,9,10,10b-octahydrobenzo[f]chromen-1-one",
1827,1888,"3-ethenyl-5,6,10b-trihydroxy-3,4a,7,7,10a-pentamethyl-5,6,6a,8,9,10-hexahydro-2H-benzo[f]chromen-1-one",
1828,1889,"4H-1-Benzopyran-4-one, 2,3-dihydro-7-hydroxy-2-(4-hydroxyphenyl)-",
1829,1890,7-Hydroxyflavanone,
1830,1891,CID 1891,
1831,1892,Etofylline,
1832,1893,7-Nitroindazole,
1833,1894,7-Nitroindazole-2-carboxamidine,
1834,1895,"4-[[15-[Carboxy(hydroxy)methyl]-24,28,30-trihydroxy-18-[2-hydroxy-1-[[3,7,11-trihydroxy-12-[(7-hydroxy-9-methoxy-4,4,6,8,8-pentamethyl-5,9-dioxonon-2-enoyl)amino]-2,6,8,10,14-pentamethylpentadec-8-enoyl]amino]propyl]-19,23,25,27,29,34-hexamethyl-13,16-dioxo-17,36-dioxa-14-azabicyclo[30.3.1]hexatriaconta-3,5,9,11,22,26-hexaen-20-yl]oxy]-2-hydroxy-4-oxobutanoic acid",
1835,1896,CID 1896,
1836,1897,"8(S),15(S)-diHETE",
1837,1898,"8-Hydroxyicosa-5,9,11,14-tetraenoic acid",
1838,1899,"8,11-Eicosadiynoic acid",
1839,1900,"Benz[a]anthracene-8,9,10-triol, 8,9,10,11-tetrahydro-",
1840,1901,"7-[3-(Undeca-2,5-dien-1-yl)oxiran-2-yl]hept-5-enoic acid",
1841,1902,CID 1902,
1842,1903,"6-[6-amino-8-(4-chlorophenyl)sulfanylpurin-9-yl]-2-oxido-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",
1843,1904,"6-{6-Amino-8-[(4-chlorophenyl)sulfanyl]-9H-purin-9-yl}-2,7-dihydroxytetrahydro-2H,4H-2lambda~5~-furo[3,2-d][1,3,2]dioxaphosphinin-2-one",
1844,1905,8-CPT-cAMP (sodium salt),
1845,1906,"6-[6-amino-8-(6-aminohexylamino)purin-9-yl]-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",
1846,1907,"[5-[6-Amino-8-(6-aminohexylamino)purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",
1847,1908,8-(p-Sulfophenyl)theophylline,
1848,1909,"(3-Amino-13,14,22,23-tetrahydroxy-18-oxo-17,19,24,25-tetraoxa-2,4,7,9,11-pentaza-18lambda5-phosphapentacyclo[19.2.1.112,15.02,6.05,10]pentacosa-3,5(10),6,8-tetraen-18-yl) dihydrogen phosphate",
1849,1910,CID 1910,
1850,1911,CID 1911,
1851,1912,"6-(6-amino-8-bromopurin-9-yl)-2-oxido-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",
1852,1913,"Adenosine, 8-bromo-, cyclic 3',5'-(hydrogen phosphate)",
1853,1914,"[5-[6-(Bromoamino)purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",
1854,1915,CID 1915,
1855,1916,CID 1916,
1856,1917,"8-Cyclopentyl-1,3-dimethylxanthine",
1857,1918,"[[5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [5-[8-(dimethylamino)-7-methyl-2,4-dioxobenzo[g]pteridin-10-yl]-2,3,4-trihydroxypentyl] hydrogen phosphate",
1858,1919,CID 1919,
1859,1920,CID 1920,
1860,1921,"4-butyl-2-(methoxymethyl)-6-methyl-1H-imidazo[4,5-b]pyridine-5,7-dione",
1861,1922,8-Phenyltheophylline,
1862,1924,"6-[6-amino-8-(sulfanylmethyl)purin-9-yl]-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",
1863,1925,CID 1925,
1864,1926,"9-Hydroxyicosa-5,7,11,14-tetraenoic acid",
1865,1927,"9-Hydroxyoctadeca-10,12-dienoic acid",
1866,1928,"9S-hydroperoxy-10E,12Z-octadecadienoic acid",
1867,1929,"Oxiraneoctanoic acid, 3-(2-octenyl)-",
1868,1930,9-Octadecenamide,
1869,1931,"9,12-Octadecadiynoic acid",
1870,1932,9-(Tetrahydro-2h-pyran-2-yl)-9h-purin-6-amine,
1871,1933,9-N-Phenylmethylamino-tacrine,
1872,1934,"9-(4-Hydroxy-2,6-dimethylphenyl)-3,7-dimethylnona-4,6,8-trienoic acid",
1873,1936,"3-acetamido-2-(3-amino-1,2-dihydroxypropyl)-4-hydroxy-3,4-dihydro-2H-pyran-6-carboxylic acid",
1874,1937,9-Bromo-phenazine-1-carboxylic acid (2-dimethylamino-ethyl)-amide,
1875,1938,CID 1938,
1876,1939,"5-Acetamido-6-(3-amino-1,2-dihydroxypropyl)-4-hydroxy-2-methoxyoxane-2-carboxylic acid",
1877,1940,"(3-Ethenyl-6,10-dihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-2,5,6,6a,8,9,10,10b-octahydrobenzo[f]chromen-5-yl) acetate",
1878,1941,"9-Hydroxy-8-methoxy-6-nitro-phenanthrol[3,4-D][1,3]dioxole-5-carboxylic acid",
1879,1942,9-(2-Hydroxypropyl)adenine,
1880,1943,"[2-Oxo-2-(3,7,11-trimethyldodeca-2,6,10-trienoxyamino)ethyl]phosphonic acid",
1881,1944,Inhibitor idd 384,
1882,1945,CID 1945,
1883,1946,"[3-(4-{2'-[4-(3-Dimethylamino-propoxy)-phenyl]-3h,3'h-[5,5']bibenzoimidazolyl-2-yl}-phenoxy)-propyl]-dimethyl-amine",
1884,1947,3-Hydroxy-2-[[3-hydroxy-2-methyl-5-(phosphonooxymethyl)pyridin-4-yl]methylamino]propanoic acid,
1885,1948,[4-(4-Phenyl-piperidin-1-yl)-benzenesulfonylamino]-acetic acid,
1886,1949,[4-({6-[Allyl(methyl)amino]hexyl}oxy)-2-fluorophenyl](4-bromophenyl)methanone,
1887,1950,[[n-(Benzyloxycarbonyl)amino]methyl]phosphate,
1888,1951,"N-[1-(1H-Indole-3-ylmethyl)-2-oxo-3,3,4,4,4-pentafluorobutyl]-1-[1-oxo-2-(methylamino)-3-phenylpropyl]-2-pyrrolidinecarboxamide",
1889,1952,[Methylseleno]acetate,
1890,1953,(Methylseleno)acetic acid,
1891,1954,[Methyltelluro]acetate,
1892,1955,2-Methyltellanylacetic acid,
1893,1956,[(4-Carbamimidoylphenyl)-(phenylmethoxycarbonylamino)methyl]phosphonic acid,
1894,1957,1-(2-amino-3-phenylpropanoyl)-N-[2-(pyridin-4-ylamino)ethyl]pyrrolidine-2-carboxamide,
1895,1958,"3-Amino-5-(4-amino-5-iodopyrrolo[2,3-d]pyrimidin-7-yl)cyclopentane-1,2-diol",
1896,1959,4-Chloro-2-nitrobenzylalcohol,
1897,1960,N-(2-Aminoethyl)-5-chloronaphthalene-1-sulfonamide,
1898,1961,"3-(1-adamantyl)-1-(aminomethyl)-3,4-dihydro-1H-isochromene-5,6-diol",
1899,1962,3-(Azetidin-2-ylmethoxy)pyridine,
1900,1963,alpha-Hydroxytriazolam,
1901,1964,"16,18-Dihydroxy-4-methyl-3-oxatricyclo[12.4.0.05,10]octadeca-1(14),12,15,17-tetraene-2,8-dione",
1902,1965,"5-(methylamino)-2-[[3,5,9-trimethyl-2-[1-oxo-1-(1H-pyrrol-2-yl)propan-2-yl]-1,7-dioxaspiro[5.5]undecan-8-yl]methyl]-1,3-benzoxazole-4-carboxylate",
1903,1966,"N-[4,4-difluoro-3,3-dihydroxy-5-[[3-methyl-2-[[methyl(pyridin-2-ylmethyl)carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]-3-methyl-2-[[methyl(pyridin-2-ylmethyl)carbamoyl]amino]butanamide",
1904,1967,Docebenone,
1905,1968,"[[5-(6-aminopurin-9-yl)-3-hydroxy-4-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [5-(3-amino-4H-pyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl hydrogen phosphate",
1906,1969,"2,2'-Azobis(2-amidinopropane)",
1907,1970,"5-[6-[(4-aminophenyl)methylamino]purin-9-yl]-3,4-dihydroxy-N-methyloxolane-2-carboxamide",
1908,1971,{4-[2-amino-6-(cyclopropylamino)-9H-purin-9-yl]cyclopent-2-en-1-yl}methanol,
1909,1972,"33-(4-Amino-3,5-dihydroxy-6-methyloxan-2-yl)oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid",
1910,1973,Abt-702,
1911,1974,2-[[1-Oxo-3-(4-pentylphenyl)prop-2-enyl]amino]benzoic acid,
1912,1975,CID 1975,
1913,1976,"5-[[5-[[3,4-Dihydroxy-6-methyl-5-[[4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxan-2-yl]amino]-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]amino]-6-(hydroxymethyl)oxane-2,3,4-triol",
1914,1977,"N-(2-chloroethyl)icosa-5,8,11,14-tetraenamide",
1915,1980,"3,6-Diacetoxy-3,3a,6,6a-tetrahydrofuro[3,2-b]furan-2,5-dione",
1916,1982,Acephate,
1917,1984,Acetaminosalol,
1918,1987,"Acetic acid n-[2-chloro-5-[6-ethyl-2,4-diamino-pyrimid-5-yl]-phenyl]-[benzyl-triazen-3-yl]ethyl ester",
1919,1988,Acetochlor,
1920,1991,Pepstatin A (acetate),
1921,1992,Ac-DL-Asp-DL-Glu-DL-Val-DL-Asp-AMC,
1922,1994,"2-Acetamido-3-(3,7,11-trimethyldodeca-2,6,10-trienylsulfanyl)propanoic acid",
1923,1996,(1-Acetyloxy-2-carboxyethyl)-trimethylazanium,
1924,1997,"3-{[3-O-Acetyl-2,6-dideoxyhexopyranosyl-(1->4)-2,6-dideoxyhexopyranosyl-(1->4)-2,6-dideoxyhexopyranosyl]oxy}-14-hydroxycard-20(22)-enolide",
1925,1998,"[6-[5-Acetyloxy-6-[[4,10-diacetyloxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] 3-methylbutanoate",
1926,1999,Acetylpheneturide,
